,longitude,latitude,population,households,median_income,median_house_value,ocean_proximity,County
6929,-118.62,34.2,4284,1425,5.2649,238500,<1H OCEAN,Los Angeles County
6930,-118.62,34.21,1597,513,6.1074,258600,<1H OCEAN,Los Angeles County
6931,-118.62,34.22,2179,717,4.86325,237100,<1H OCEAN,Los Angeles County
6932,-118.62,34.26,4178,1581,6.3249,262100,<1H OCEAN,Los Angeles County
6933,-118.61,34.15,1696,749,4.9102,319100,<1H OCEAN,Los Angeles County
6934,-118.61,34.16,1550,624,6.8107,367400,<1H OCEAN,Los Angeles County
6935,-118.61,34.17,3077,1610,3.94095,303700,<1H OCEAN,Los Angeles County
6936,-118.61,34.19,2159,828,4.21395,228250,<1H OCEAN,Los Angeles County
6937,-118.61,34.2,1690,745,4.57435,203350,<1H OCEAN,Los Angeles County
6938,-118.61,34.21,3847,1227,4.8156,219700,<1H OCEAN,Los Angeles County
6939,-118.61,34.22,2474,780,7.3252,333700,<1H OCEAN,Los Angeles County
6940,-118.61,34.23,1724,530,6.1419,327300,<1H OCEAN,Los Angeles County
6941,-118.61,34.24,2337,882,6.0137,375900,<1H OCEAN,Los Angeles County
6942,-118.61,34.25,3903,1451,5.5111,276600,<1H OCEAN,Los Angeles County
6943,-118.61,34.31,868,398,5.0151,285200,<1H OCEAN,Los Angeles County
6944,-118.61,34.38,1787,613,6.6916,329500,INLAND,Los Angeles County
6945,-118.61,34.59,2062,826,4.0579,167100,INLAND,NULL
6946,-118.61,34.73,1558,510,5.0839,156700,INLAND,Los Angeles County
6947,-118.61,34.99,1539,564,3.8917,120800,INLAND,Kern County
6948,-118.61,35.08,1243,482,3.4911,137200,INLAND,Kern County
6949,-118.61,35.47,756,276,2.5474,78400,INLAND,Kern County
6950,-118.6,34.02,606,326,8.4331,500001,NEAR OCEAN,Los Angeles County
6951,-118.6,34.07,149,64,4.625,433300,<1H OCEAN,Los Angeles County
6952,-118.6,34.08,399,176,6.91,380000,<1H OCEAN,Los Angeles County
6953,-118.6,34.09,960,395,7.6091,438500,<1H OCEAN,Los Angeles County
6954,-118.6,34.13,5452,1875,9.1232,472000,<1H OCEAN,Los Angeles County
6955,-118.6,34.15,1693,695,6.14,361900,<1H OCEAN,Los Angeles County
6956,-118.6,34.16,2911,1175,5.1225,325800,<1H OCEAN,Los Angeles County
6957,-118.6,34.19,5105,3302,2.8312,213900,<1H OCEAN,Los Angeles County
6958,-118.6,34.2,2162,829,3.2297,150000,<1H OCEAN,Los Angeles County
6959,-118.6,34.21,9286,3171,2.7099,204900,<1H OCEAN,Los Angeles County
6960,-118.6,34.23,5005,2194,3.2564,230300,<1H OCEAN,Los Angeles County
6961,-118.6,34.26,3010,1034,5.6392,271500,<1H OCEAN,Los Angeles County
6962,-118.6,37.39,1134,399,3.2132,166000,INLAND,Inyo County
6963,-118.59,34.11,1054,457,6.4504,407000,<1H OCEAN,Los Angeles County
6964,-118.59,34.14,450,145,10.5511,483100,<1H OCEAN,Los Angeles County
6965,-118.59,34.15,747,304,6.7694,369700,<1H OCEAN,Los Angeles County
6966,-118.59,34.17,761,329,5.4847,296000,<1H OCEAN,Los Angeles County
6967,-118.59,34.18,4404,2447,4.2009,271300,<1H OCEAN,Los Angeles County
6968,-118.59,34.2,3033,855,3.98445,190850,<1H OCEAN,Los Angeles County
6969,-118.59,34.21,7365,2249,3.86415,203850,<1H OCEAN,Los Angeles County
6970,-118.59,34.22,3056,1347,4.0077,229000,<1H OCEAN,Los Angeles County
6971,-118.59,34.23,7135,2591,3.2219,211650,<1H OCEAN,Los Angeles County
6972,-118.59,34.25,4992,2225,3.6231,193300,<1H OCEAN,Los Angeles County
6973,-118.59,34.26,3562,1054,7.167,357100,<1H OCEAN,Los Angeles County
6974,-118.59,34.47,8733,105,4.2391,154600,INLAND,Los Angeles County
6975,-118.59,35.72,98,48,1.4205,90000,INLAND,Kern County
6976,-118.58,34.06,1560,636,8.8666,500001,<1H OCEAN,Los Angeles County
6977,-118.58,34.12,324,131,6.4018,500001,<1H OCEAN,Los Angeles County
6978,-118.58,34.15,1422,535,8.4196,450700,<1H OCEAN,Los Angeles County
6979,-118.58,34.17,3884,1545,5.91955,417450.5,<1H OCEAN,Los Angeles County
6980,-118.58,34.18,368,143,5.6159,340500,<1H OCEAN,Los Angeles County
6981,-118.58,34.19,6002,2447,3.3488,211733.3333,<1H OCEAN,Los Angeles County
6982,-118.58,34.2,4199,1406,4.473575,221525,<1H OCEAN,Los Angeles County
6983,-118.58,34.21,6422,2203,3.920833333,255966.6667,<1H OCEAN,Los Angeles County
6984,-118.58,34.22,2378,808,5.25475,229300,<1H OCEAN,Los Angeles County
6985,-118.58,34.23,3056,1067,4.4976,232550,<1H OCEAN,Los Angeles County
6986,-118.58,34.24,1529,590,3.2426,236900,<1H OCEAN,Los Angeles County
6987,-118.58,34.25,2119,725,5.521,280800,<1H OCEAN,Los Angeles County
6988,-118.57,34.09,2926,1096,11.2866,500001,<1H OCEAN,Los Angeles County
6989,-118.57,34.15,2059,673,10.9201,500001,<1H OCEAN,Los Angeles County
6990,-118.57,34.17,1778,699,4.64015,413650.5,<1H OCEAN,Los Angeles County
6991,-118.57,34.18,1243,413,6.5304,439800,<1H OCEAN,Los Angeles County
6992,-118.57,34.2,6943,2459,4.320533333,206233.3333,<1H OCEAN,Los Angeles County
6993,-118.57,34.21,2946,944,4.99895,230450,<1H OCEAN,Los Angeles County
6994,-118.57,34.22,3581,1294,3.95785,256800,<1H OCEAN,Los Angeles County
6995,-118.57,34.23,1746,585,4.9676,221900,<1H OCEAN,Los Angeles County
6996,-118.57,34.25,4184,1387,7.181,346500,<1H OCEAN,Los Angeles County
6997,-118.57,34.27,2795,872,9.6047,500001,<1H OCEAN,Los Angeles County
6998,-118.57,34.29,2907,1089,7.0808,341200,<1H OCEAN,Los Angeles County
6999,-118.56,34.03,662,299,8.2934,500001,<1H OCEAN,Los Angeles County
7000,-118.56,34.06,761,325,7.3031,500001,<1H OCEAN,Los Angeles County
7001,-118.56,34.14,3585,1162,10.4399,500001,<1H OCEAN,Los Angeles County
7002,-118.56,34.17,1244,387,7.1322,500001,<1H OCEAN,Los Angeles County
7003,-118.56,34.18,1489,548,5.1176,354150,<1H OCEAN,Los Angeles County
7004,-118.56,34.19,4565,1651,4.55458,220480,<1H OCEAN,Los Angeles County
7005,-118.56,34.2,3405,1044,4.434066667,202866.6667,<1H OCEAN,Los Angeles County
7006,-118.56,34.21,4914,2021,3.6323,193300,<1H OCEAN,Los Angeles County
7007,-118.56,34.22,1860,623,4.37325,201050,<1H OCEAN,Los Angeles County
7008,-118.56,34.23,2952,993,5.1035,235100,<1H OCEAN,Los Angeles County
7009,-118.56,34.24,1208,378,8.1714,500001,<1H OCEAN,Los Angeles County
7010,-118.56,34.25,697,242,8.565,500001,<1H OCEAN,Los Angeles County
7011,-118.56,34.37,1984,707,4.8536,202600,<1H OCEAN,Los Angeles County
7012,-118.56,34.41,6902,2707,5.6798,320900,<1H OCEAN,Los Angeles County
7013,-118.56,34.42,233,169,1.9667,450000,<1H OCEAN,Los Angeles County
7014,-118.55,33.99,928,410,7.9096,500001,NEAR OCEAN,Los Angeles County
7015,-118.55,34.03,3646,1724,6.0307,500001,<1H OCEAN,Los Angeles County
7016,-118.55,34.04,617,242,8.8619,500001,<1H OCEAN,Los Angeles County
7017,-118.55,34.17,761,274,7.8392,500001,<1H OCEAN,Los Angeles County
7018,-118.55,34.18,1287,525,5.0605,311000,<1H OCEAN,Los Angeles County
7019,-118.55,34.19,4626,1832,4.050333333,205633.3333,<1H OCEAN,Los Angeles County
7020,-118.55,34.2,3118,1043,3.6109,195800,<1H OCEAN,Los Angeles County
7021,-118.55,34.21,3524,1244,4.4435,227550,<1H OCEAN,Los Angeles County
7022,-118.55,34.23,4579,1010,2.8727,245100,<1H OCEAN,Los Angeles County
7023,-118.55,34.24,2230,1016,4.3458,407500,<1H OCEAN,Los Angeles County
7024,-118.55,34.26,1508,529,8.203,445400,<1H OCEAN,Los Angeles County
7025,-118.55,34.27,2183,625,8.1356,352800,<1H OCEAN,Los Angeles County
7026,-118.55,34.28,3468,1200,8.1125,428600,<1H OCEAN,Los Angeles County
7027,-118.55,34.37,3331,1038,6.776,278100,<1H OCEAN,Los Angeles County
7028,-118.55,34.38,2803,999,6.3002,282900,<1H OCEAN,Los Angeles County
7029,-118.55,34.39,3789,1279,6.8419,323300,<1H OCEAN,Los Angeles County
7030,-118.55,34.41,9936,3790,5.8602,265100,<1H OCEAN,Los Angeles County
7031,-118.55,34.44,7087,2169,6.3277,237700,INLAND,Los Angeles County
7032,-118.54,34.05,2540,1052,8.565,500001,<1H OCEAN,Los Angeles County
7033,-118.54,34.06,1493,526,11.4233,500001,<1H OCEAN,Los Angeles County
7034,-118.54,34.15,3599,1257,10.2292,500001,<1H OCEAN,Los Angeles County
7035,-118.54,34.17,3235,1393,4.884666667,394833.3333,<1H OCEAN,Los Angeles County
7036,-118.54,34.18,5380,2248,3.52875,207400,<1H OCEAN,Los Angeles County
7037,-118.54,34.19,3441,1156,3.3529,221450,<1H OCEAN,Los Angeles County
7038,-118.54,34.2,1012,366,4.1597,201600,<1H OCEAN,Los Angeles County
7039,-118.54,34.21,6472,2244,3.4318,213150,<1H OCEAN,Los Angeles County
7040,-118.54,34.22,2299,806,4.1459,217850,<1H OCEAN,Los Angeles County
7041,-118.54,34.23,3008,907,4.25,237150,<1H OCEAN,Los Angeles County
7042,-118.54,34.24,2360,1083,3.0977,264000,<1H OCEAN,Los Angeles County
7043,-118.54,34.25,1191,401,6.2788,322200,<1H OCEAN,Los Angeles County
7044,-118.54,34.26,4301,1393,8.2982,405900.5,<1H OCEAN,Los Angeles County
7045,-118.54,34.27,931,302,6.7415,348200,<1H OCEAN,Los Angeles County
7046,-118.54,34.28,5994,1762,8.80265,438600.5,<1H OCEAN,Los Angeles County
7047,-118.54,34.3,1995,582,8.2159,376200,<1H OCEAN,Los Angeles County
7048,-118.54,34.37,917,287,7.6059,323700,<1H OCEAN,Los Angeles County
7049,-118.54,34.38,1044,328,6.8299,262100,<1H OCEAN,Los Angeles County
7050,-118.54,36.12,356,171,2.1029,99100,INLAND,Tulare County
7051,-118.53,34.03,1551,665,7.0318,500001,<1H OCEAN,Los Angeles County
7052,-118.53,34.04,735,261,9.1078,500001,<1H OCEAN,Los Angeles County
7053,-118.53,34.09,1925,757,8.1888,500001,<1H OCEAN,Los Angeles County
7054,-118.53,34.14,2515,860,9.2189,500001,<1H OCEAN,Los Angeles County
7055,-118.53,34.16,1623,750,3.6141,290600,<1H OCEAN,Los Angeles County
7056,-118.53,34.17,2897,1348,3.855,243800,<1H OCEAN,Los Angeles County
7057,-118.53,34.18,5805,2672,3.6985,214800,<1H OCEAN,Los Angeles County
7058,-118.53,34.19,1961,633,2.625,192300,<1H OCEAN,Los Angeles County
7059,-118.53,34.2,4116,1366,3.04755,198200,<1H OCEAN,Los Angeles County
7060,-118.53,34.21,1855,725,2.9389,213200,<1H OCEAN,Los Angeles County
7061,-118.53,34.22,2630,867,4.6607,199800,<1H OCEAN,Los Angeles County
7062,-118.53,34.23,3740,1469,3.13625,235200,<1H OCEAN,Los Angeles County
7063,-118.53,34.24,3018,644,2.9076,275300,<1H OCEAN,Los Angeles County
7064,-118.53,34.25,2957,1509,3.3892,323100,<1H OCEAN,Los Angeles County
7065,-118.53,34.26,1590,550,8.176,308400,<1H OCEAN,Los Angeles County
7066,-118.53,34.27,1844,607,5.50935,324850,<1H OCEAN,Los Angeles County
7067,-118.53,34.37,1342,593,3.9118,333700,<1H OCEAN,Los Angeles County
7068,-118.53,34.38,2305,597,3.227,136100,<1H OCEAN,Los Angeles County
7069,-118.53,34.44,2006,677,5.57805,225500,<1H OCEAN,Los Angeles County
7070,-118.53,34.45,3510,1117,5.41775,202800,<1H OCEAN,Los Angeles County
7071,-118.52,34.01,1014,633,3.1433,500001,<1H OCEAN,Los Angeles County
7072,-118.52,34.02,2713,1577,5.0867,500001,<1H OCEAN,Los Angeles County
7073,-118.52,34.04,1948,730,10.3357,500001,<1H OCEAN,Los Angeles County
7074,-118.52,34.05,709,311,4.825,500001,<1H OCEAN,Los Angeles County
7075,-118.52,34.16,1219,435,5.17,335400,<1H OCEAN,Los Angeles County
7076,-118.52,34.17,7450,4204,3.2154,259600,<1H OCEAN,Los Angeles County
7077,-118.52,34.18,4024,1555,3.68375,224075,<1H OCEAN,Los Angeles County
7078,-118.52,34.19,2266,790,3.8774,207633.3333,<1H OCEAN,Los Angeles County
7079,-118.52,34.2,5329,2157,3.970333333,200666.6667,<1H OCEAN,Los Angeles County
7080,-118.52,34.21,3075,982,4.672466667,203800,<1H OCEAN,Los Angeles County
7081,-118.52,34.22,4902,1505,4.592666667,238933.3333,<1H OCEAN,Los Angeles County
7082,-118.52,34.23,735,219,8.3841,472200,<1H OCEAN,Los Angeles County
7083,-118.52,34.24,2295,876,3.0926,418500,<1H OCEAN,Los Angeles County
7084,-118.52,34.25,3561,1500,4.6625,290900,<1H OCEAN,Los Angeles County
7085,-118.52,34.26,4717,1979,3.7816,254200,<1H OCEAN,Los Angeles County
7086,-118.52,34.27,1499,499,5.5649,271200,<1H OCEAN,Los Angeles County
7087,-118.52,34.28,801,287,7.8193,379600,<1H OCEAN,Los Angeles County
7088,-118.52,34.29,868,312,7.7464,474600,<1H OCEAN,Los Angeles County
7089,-118.52,34.3,2144,597,8.8467,450700,<1H OCEAN,Los Angeles County
7090,-118.52,34.32,3189,955,8.1248,374000,<1H OCEAN,Los Angeles County
7091,-118.52,34.36,2024,646,5.8703,500001,<1H OCEAN,Los Angeles County
7092,-118.52,34.39,3384,1222,3.6625,228100,<1H OCEAN,Los Angeles County
7093,-118.52,34.4,4768,1393,5.305,311200,<1H OCEAN,Los Angeles County
7094,-118.52,34.44,519,162,5.3209,185000,<1H OCEAN,Los Angeles County
7095,-118.52,34.46,7270,2320,6.1281,236200,<1H OCEAN,Los Angeles County
7096,-118.51,33.98,865,587,2.3417,425000,<1H OCEAN,Los Angeles County
7097,-118.51,34,679,459,2.3098,500001,<1H OCEAN,Los Angeles County
7098,-118.51,34.03,1468,923,3.8571,500001,<1H OCEAN,Los Angeles County
7099,-118.51,34.04,2143,815,10.94635,500001,<1H OCEAN,Los Angeles County
7100,-118.51,34.11,2919,1061,13.947,500001,<1H OCEAN,Los Angeles County
7101,-118.51,34.14,2431,876,12.8879,500001,<1H OCEAN,Los Angeles County
7102,-118.51,34.16,4076,1809,5.4609,500001,<1H OCEAN,Los Angeles County
7103,-118.51,34.17,1411,760,3.1885,219000,<1H OCEAN,Los Angeles County
7104,-118.51,34.18,911,324,4.8036,295300,<1H OCEAN,Los Angeles County
7105,-118.51,34.19,2302,800,4.79465,225150,<1H OCEAN,Los Angeles County
7106,-118.51,34.2,4397,1751,4.053075,221850,<1H OCEAN,Los Angeles County
7107,-118.51,34.21,1064,398,4.7,223600,<1H OCEAN,Los Angeles County
7108,-118.51,34.22,3256,1136,4.465266667,214833.3333,<1H OCEAN,Los Angeles County
7109,-118.51,34.23,3442,1273,6.0349,465800,<1H OCEAN,Los Angeles County
7110,-118.51,34.24,1986,657,8.6454,483500,<1H OCEAN,Los Angeles County
7111,-118.51,34.25,1514,549,8.8612,500001,<1H OCEAN,Los Angeles County
7112,-118.51,34.26,1109,397,5.5433,332500,<1H OCEAN,Los Angeles County
7113,-118.51,34.27,2967,1157,4.0796,237300,<1H OCEAN,Los Angeles County
7114,-118.51,34.28,3584,1155,5.8988,272750,<1H OCEAN,Los Angeles County
7115,-118.51,34.29,525,187,6.4171,319300,<1H OCEAN,Los Angeles County
7116,-118.51,34.3,2710,875,7.5078,344000,<1H OCEAN,Los Angeles County
7117,-118.51,34.43,3733,1233,6.1082,253700,<1H OCEAN,Los Angeles County
7118,-118.51,35.16,1932,654,4.625,136800,INLAND,Kern County
7119,-118.5,33.97,1545,1009,3.69615,425000.5,<1H OCEAN,Los Angeles County
7120,-118.5,33.99,1268,952,3.2609,500001,<1H OCEAN,Los Angeles County
7121,-118.5,34.02,5139,3264,3.031666667,375000,<1H OCEAN,Los Angeles County
7122,-118.5,34.03,4836,2481,6.4382,470825.75,<1H OCEAN,Los Angeles County
7123,-118.5,34.04,1912,652,11.692,500001,<1H OCEAN,Los Angeles County
7124,-118.5,34.05,1875,710,15.00005,500001,<1H OCEAN,Los Angeles County
7125,-118.5,34.15,1111,376,13.4196,500001,<1H OCEAN,Los Angeles County
7126,-118.5,34.16,1187,500,7.139,424000,<1H OCEAN,Los Angeles County
7127,-118.5,34.17,369,155,4.1429,303600,<1H OCEAN,Los Angeles County
7128,-118.5,34.19,2300,915,4.5398,226500,<1H OCEAN,Los Angeles County
7129,-118.5,34.2,3869,1548,3.425266667,216866.6667,<1H OCEAN,Los Angeles County
7130,-118.5,34.21,2253,864,5.014766667,217433.3333,<1H OCEAN,Los Angeles County
7131,-118.5,34.23,1590,586,4.5167,319000,<1H OCEAN,Los Angeles County
7132,-118.5,34.24,1114,423,5.9401,315300,<1H OCEAN,Los Angeles County
7133,-118.5,34.25,2009,675,5.4857,249200,<1H OCEAN,Los Angeles County
7134,-118.5,34.26,1340,504,4.8316,237300,<1H OCEAN,Los Angeles County
7135,-118.5,34.27,1148,416,4.869,221600,<1H OCEAN,Los Angeles County
7136,-118.5,34.45,689,216,6.0097,220200,<1H OCEAN,Los Angeles County
7137,-118.5,34.46,4956,1483,5.5061,239400,<1H OCEAN,Los Angeles County
7138,-118.5,34.52,3032,1004,5.9263,251800,INLAND,Los Angeles County
7139,-118.5,35.7,986,522,1.5957,101400,INLAND,Kern County
7140,-118.49,34,1463,986,3.0369,500001,<1H OCEAN,Los Angeles County
7141,-118.49,34.01,333,174,1.9722,500001,<1H OCEAN,Los Angeles County
7142,-118.49,34.02,6473,3784,2.9764,418500,<1H OCEAN,Los Angeles County
7143,-118.49,34.03,6136,3690,4.1581,440975,<1H OCEAN,Los Angeles County
7144,-118.49,34.04,3355,1513,8.713933333,500001,<1H OCEAN,Los Angeles County
7145,-118.49,34.05,1857,703,11.9614,500001,<1H OCEAN,Los Angeles County
7146,-118.49,34.06,829,310,15.0001,500001,<1H OCEAN,Los Angeles County
7147,-118.49,34.07,1054,352,13.5728,500001,<1H OCEAN,Los Angeles County
7148,-118.49,34.11,2336,868,13.2935,500001,<1H OCEAN,Los Angeles County
7149,-118.49,34.13,1443,528,11.2979,500001,<1H OCEAN,Los Angeles County
7150,-118.49,34.14,1190,421,10.6796,500001,<1H OCEAN,Los Angeles County
7151,-118.49,34.15,1010,363,10.3587,500001,<1H OCEAN,Los Angeles County
7152,-118.49,34.16,1171,485,6.4958,500001,<1H OCEAN,Los Angeles County
7153,-118.49,34.18,1486,684,4.8984,311700,<1H OCEAN,Los Angeles County
7154,-118.49,34.19,1809,553,3.1667,202000,<1H OCEAN,Los Angeles County
7155,-118.49,34.2,515,202,5.2118,215800,<1H OCEAN,Los Angeles County
7156,-118.49,34.21,746,420,1.3565,225000,<1H OCEAN,Los Angeles County
7157,-118.49,34.22,899,288,5.0325,238200,<1H OCEAN,Los Angeles County
7158,-118.49,34.23,2040,693,5.2668,242300,<1H OCEAN,Los Angeles County
7159,-118.49,34.24,2141,752,5.6952,253250,<1H OCEAN,Los Angeles County
7160,-118.49,34.25,4459,1566,4.7855,248266.6667,<1H OCEAN,Los Angeles County
7161,-118.49,34.26,5647,2166,4.1044,250600,<1H OCEAN,Los Angeles County
7162,-118.49,34.27,4099,1288,5.0757,231050,<1H OCEAN,Los Angeles County
7163,-118.49,34.28,3028,974,6.75765,302450,<1H OCEAN,Los Angeles County
7164,-118.49,34.29,1714,581,9.2873,431800,<1H OCEAN,Los Angeles County
7165,-118.49,34.31,357,147,7.0598,356300,<1H OCEAN,Los Angeles County
7166,-118.49,34.42,2082,743,4.4107,213400,<1H OCEAN,Los Angeles County
7167,-118.49,34.43,4453,1357,5.4829,199600,<1H OCEAN,Los Angeles County
7168,-118.48,33.43,422,173,2.6042,287500,ISLAND,Los Angeles County
7169,-118.48,33.96,237,149,12.0088,500001,<1H OCEAN,Los Angeles County
7170,-118.48,33.99,1107,590,2.5523,387500,<1H OCEAN,Los Angeles County
7171,-118.48,34,4069,2467,3.366,455000.25,<1H OCEAN,Los Angeles County
7172,-118.48,34.01,4713,2642,3.932375,389650,<1H OCEAN,Los Angeles County
7173,-118.48,34.02,4683,1972,2.57038,324920,<1H OCEAN,Los Angeles County
7174,-118.48,34.03,2631,1095,2.579666667,348466.6667,<1H OCEAN,Los Angeles County
7175,-118.48,34.04,3748,1729,5.2275,500001,<1H OCEAN,Los Angeles County
7176,-118.48,34.05,2033,912,8.13585,500001,<1H OCEAN,Los Angeles County
7177,-118.48,34.07,4382,1703,10.72516667,500001,<1H OCEAN,Los Angeles County
7178,-118.48,34.14,2980,1109,10.3599,500001,<1H OCEAN,Los Angeles County
7179,-118.48,34.15,990,424,5.4591,495500,<1H OCEAN,Los Angeles County
7180,-118.48,34.16,2196,799,7.7127,500001,<1H OCEAN,Los Angeles County
7181,-118.48,34.19,4941,1804,3.37395,215750,<1H OCEAN,Los Angeles County
7182,-118.48,34.2,6052,2257,2.676866667,212333.3333,<1H OCEAN,Los Angeles County
7183,-118.48,34.21,2077,649,3.3864,197400,<1H OCEAN,Los Angeles County
7184,-118.48,34.22,3618,1092,2.1974,93800,<1H OCEAN,Los Angeles County
7185,-118.48,34.23,3432,1239,5.277833333,257200,<1H OCEAN,Los Angeles County
7186,-118.48,34.24,1285,414,6.6537,267600,<1H OCEAN,Los Angeles County
7187,-118.48,34.25,2909,980,5.079166667,211833.3333,<1H OCEAN,Los Angeles County
7188,-118.48,34.26,938,304,5.749,238000,<1H OCEAN,Los Angeles County
7189,-118.48,34.27,2005,659,4.9639,220250,<1H OCEAN,Los Angeles County
7190,-118.48,34.28,2001,595,5.43575,226900,<1H OCEAN,Los Angeles County
7191,-118.48,34.31,892,238,3,172400,<1H OCEAN,Los Angeles County
7192,-118.48,34.33,1697,402,6.0891,270100,<1H OCEAN,Los Angeles County
7193,-118.48,34.42,728,258,5.0166,229000,<1H OCEAN,Los Angeles County
7194,-118.48,34.47,29,17,3.375,187500,<1H OCEAN,Los Angeles County
7195,-118.48,35.14,4631,1468,3.6949,115800,INLAND,Kern County
7196,-118.48,35.61,1614,731,1.6236,67300,INLAND,Kern County
7197,-118.47,33.99,8389,3833,2.774522222,344300.1111,<1H OCEAN,Los Angeles County
7198,-118.47,34,5773,2242,3.00364,316340,<1H OCEAN,Los Angeles County
7199,-118.47,34.01,4736,2187,4.0911,451016.6667,<1H OCEAN,Los Angeles County
7200,-118.47,34.02,4968,1873,2.379366667,358133.3333,<1H OCEAN,Los Angeles County
7201,-118.47,34.03,4149,2188,3.575233333,326333.3333,<1H OCEAN,Los Angeles County
7202,-118.47,34.04,4029,2126,4.02475,309400,<1H OCEAN,Los Angeles County
7203,-118.47,34.05,5002,2746,4.1556,500001,<1H OCEAN,Los Angeles County
7204,-118.47,34.06,4272,2222,7.304033333,500001,<1H OCEAN,Los Angeles County
7205,-118.47,34.1,2768,1106,11.1978,500001,<1H OCEAN,Los Angeles County
7206,-118.47,34.14,2240,986,7.891,500001,<1H OCEAN,Los Angeles County
7207,-118.47,34.15,2648,1409,6.43445,478650.5,<1H OCEAN,Los Angeles County
7208,-118.47,34.16,1449,612,4.6,392500,<1H OCEAN,Los Angeles County
7209,-118.47,34.19,2608,1039,4.49245,258950,<1H OCEAN,Los Angeles County
7210,-118.47,34.2,5198,2197,2.80715,255400,<1H OCEAN,Los Angeles County
7211,-118.47,34.21,1805,584,2.9735,220000,<1H OCEAN,Los Angeles County
7212,-118.47,34.23,9135,2452,2.5008,160000,<1H OCEAN,Los Angeles County
7213,-118.47,34.24,1855,621,2.3111,255400,<1H OCEAN,Los Angeles County
7214,-118.47,34.25,2450,857,4.34545,217300,<1H OCEAN,Los Angeles County
7215,-118.47,34.26,1773,638,4.73335,208800,<1H OCEAN,Los Angeles County
7216,-118.47,34.27,2145,737,4.539033333,211966.6667,<1H OCEAN,Los Angeles County
7217,-118.47,34.29,3401,955,4.2935,190000,<1H OCEAN,Los Angeles County
7218,-118.47,34.3,2314,567,3.6736,192200,<1H OCEAN,Los Angeles County
7219,-118.47,34.32,1468,521,4.8988,325200,<1H OCEAN,Los Angeles County
7220,-118.47,34.42,2293,709,4.16335,210750,<1H OCEAN,Los Angeles County
7221,-118.47,35.64,927,427,1.3023,68500,INLAND,Kern County
7222,-118.47,35.72,1366,690,2.0694,81200,INLAND,Kern County
7223,-118.46,33.77,1101,391,10.5536,500001,NEAR OCEAN,Los Angeles County
7224,-118.46,33.97,4833,2828,6.6808,500001,<1H OCEAN,Los Angeles County
7225,-118.46,33.98,2779,1677,4.304133333,488900.6667,<1H OCEAN,Los Angeles County
7226,-118.46,33.99,3174,1495,3.827,367000.2,<1H OCEAN,Los Angeles County
7227,-118.46,34,4388,1943,3.7823,325450,<1H OCEAN,Los Angeles County
